,user,review
15271,128,3041
15272,279,3042
15273,361,3042
15274,228,3042
15275,205,3042
15276,32,3042
15277,191,3043
15278,202,3043
15279,128,3043
15280,357,3043
15281,319,3043
15282,258,3043
15283,156,3043
15284,69,3043
15285,210,3043
15286,128,3044
15287,396,3045
15288,207,3045
15289,194,3045
15290,187,3045
15291,363,3045
15292,117,3045
15293,56,3046
15294,246,3046
15295,49,3047
15296,375,3047
15297,124,3047
15298,226,3047
15299,10,3047
15300,86,3047
15301,337,3047
15302,312,3047
15303,364,3047
15304,311,3047
15305,167,3048
15306,297,3048
15307,250,3048
15308,177,3048
15309,114,3048
15310,316,3048
15311,396,3048
15312,452,3048
15313,184,3048
15314,449,3048
15315,72,3049
15316,240,3049
15317,379,3049
15318,452,3049
15319,351,3049
15320,311,3049
15321,199,3050
15322,364,3050
15323,162,3050
15324,228,3050
15325,126,3050
15326,105,3050
15327,340,3050
15328,187,3050
15329,418,3050
15330,25,3051
15331,2,3051
15332,242,3052
15333,115,3052
15334,301,3052
15335,154,3053
15336,289,3053
15337,56,3053
15338,332,3053
15339,180,3053
15340,387,3053
15341,179,3054
15342,257,3054
15343,363,3054
15344,207,3054
15345,279,3054
15346,28,3054
15347,237,3054
15348,219,3054
15349,247,3055
15350,194,3055
15351,2,3055
15352,22,3055
15353,372,3055
15354,203,3055
15355,444,3055
15356,143,3056
15357,130,3056
15358,255,3056
15359,61,3056
15360,351,3056
15361,214,3056
15362,337,3056
15363,59,3056
15364,179,3056
15365,333,3057
15366,155,3058
15367,1,3058
15368,385,3058
15369,256,3058
15370,31,3058
15371,100,3058
15372,384,3058
15373,174,3058
15374,62,3058
15375,73,3058
15376,255,3059
15377,197,3059
15378,142,3059
15379,125,3059
15380,141,3059
15381,264,3059
15382,440,3059
15383,331,3059
15384,199,3060
15385,342,3060
15386,404,3060
15387,425,3060
15388,324,3060
15389,444,3060
15390,195,3060
15391,78,3060
15392,219,3060
15393,159,3060
15394,245,3061
15395,330,3061
15396,416,3061
15397,29,3061
15398,175,3062
15399,54,3064
15400,174,3064
15401,50,3064
15402,141,3064
15403,364,3064
15404,453,3064
15405,32,3064
15406,126,3064
15407,209,3065
15408,38,3065
15409,194,3065
15410,141,3065
15411,54,3065
15412,427,3066
15413,9,3066
15414,135,3066
15415,173,3066
15416,50,3066
15417,206,3067
15418,74,3067
15419,55,3068
15420,296,3068
15421,278,3068
15422,320,3068
15423,357,3068
15424,210,3068
15425,416,3068
15426,174,3068
15427,105,3068
15428,342,3068
15429,108,3069
15430,66,3069
15431,325,3069
15432,191,3069
15433,178,3069
15434,418,3069
15435,361,3069
15436,400,3071
15437,400,3072
15438,2,3072
15439,389,3072
15440,45,3072
15441,352,3073
15442,100,3073
15443,128,3073
15444,1,3073
15445,322,3073
15446,439,3073
15447,289,3073
15448,154,3073
15449,320,3073
15450,131,3073
15451,100,3074
15452,342,3074
15453,417,3074
15454,372,3074
15455,297,3074
15456,9,3074
15457,333,3074
15458,185,3074
15459,384,3074
15460,176,3075
15461,299,3075
15462,80,3075
15463,53,3075
15464,141,3075
15465,439,3075
15466,440,3076
15467,105,3076
15468,246,3076
15469,143,3076
15470,122,3076
15471,68,3076
15472,168,3078
15473,126,3078
15474,257,3078
15475,425,3079
15476,173,3079
15477,219,3079
15478,237,3079
15479,9,3079
15480,402,3079
15481,247,3079
15482,278,3079
15483,175,3080
15484,223,3080
15485,93,3080
15486,75,3080
15487,312,3080
15488,189,3080
15489,324,3080
15490,40,3080
15491,238,3081
15492,194,3081
15493,83,3081
15494,130,3081
15495,212,3081
15496,179,3081
15497,112,3081
15498,265,3081
15499,167,3081
15500,86,3082
15501,136,3083
15502,418,3083
15503,46,3083
15504,123,3083
15505,50,3083
15506,447,3083
15507,248,3083
15508,43,3083
15509,125,3083
15510,77,3083
15511,18,3084
15512,393,3084
15513,54,3084
15514,77,3084
15515,287,3084
15516,143,3084
15517,247,3084
15518,219,3085
15519,415,3085
15520,162,3085
15521,125,3085
15522,439,3085
15523,322,3086
15524,130,3086
15525,362,3086
15526,440,3086
15527,171,3088
15528,351,3088
15529,265,3088
15530,2,3088
15531,113,3088
15532,85,3090
15533,415,3090
15534,212,3090
15535,222,3090
15536,56,3090
15537,209,3090
15538,239,3091
15539,15,3091
15540,379,3091
15541,209,3091
15542,233,3091
15543,245,3091
15544,26,3092
15545,115,3092
15546,322,3093
15547,77,3093
15548,265,3093
15549,50,3094
15550,278,3094
15551,440,3094
15552,325,3094
15553,100,3094
15554,271,3094
15555,10,3094
15556,257,3094
15557,417,3095
15558,194,3096
15559,415,3096
15560,331,3096
15561,128,3096
15562,209,3096
15563,312,3096
15564,15,3097
15565,318,3097
15566,340,3097
15567,50,3097
15568,389,3097
15569,357,3098
15570,171,3098
15571,113,3099
15572,279,3099
15573,316,3099
15574,439,3099
15575,324,3099
15576,11,3100
15577,338,3100
15578,395,3100
15579,187,3100
15580,174,3100
15581,452,3101
15582,357,3101
15583,73,3101
15584,347,3101
15585,178,3101
15586,106,3101
15587,429,3101
15588,250,3101
15589,322,3101
15590,406,3102
15591,226,3102
15592,332,3102
15593,229,3102
15594,362,3102
15595,113,3102
15596,387,3103
15597,417,3103
15598,58,3103
15599,351,3103
15600,274,3103
15601,265,3103
15602,18,3103
15603,125,3103
15604,366,3103
15605,285,3103
15606,158,3105
15607,196,3105
15608,199,3105
15609,232,3106
15610,222,3106
15611,137,3106
15612,61,3106
15613,43,3106
15614,219,3106
15615,238,3106
15616,94,3106
15617,340,3106
15618,177,3106
15619,311,3107
15620,187,3107
15621,296,3107
15622,76,3107
15623,323,3107
15624,117,3107
15625,403,3107
15626,115,3107
15627,206,3107
15628,100,3107
15629,176,3108
15630,302,3109
15631,256,3109
15632,78,3109
15633,245,3109
15634,62,3109
15635,10,3109
15636,263,3110
15637,323,3110
15638,278,3110
15639,366,3110
15640,363,3110
15641,454,3110
15642,76,3110
15643,90,3110
15644,164,3111
15645,210,3111
15646,168,3111
15647,402,3111
15648,340,3111
15649,337,3111
15650,207,3111
15651,332,3111
15652,331,3112
15653,304,3113
15654,49,3113
15655,265,3113
15656,212,3114
15657,34,3114
15658,31,3114
15659,94,3114
15660,110,3114
15661,156,3114
15662,168,3114
15663,347,3114
15664,9,3114
15665,364,3114
15666,53,3115
15667,237,3115
15668,263,3115
15669,233,3115
15670,239,3115
15671,257,3115
15672,220,3115
15673,89,3116
15674,31,3116
15675,43,3116
15676,385,3116
15677,101,3116
15678,56,3116
15679,363,3117
15680,49,3117
15681,66,3117
15682,22,3118
15683,240,3118
15684,229,3118
15685,246,3118
15686,110,3118
15687,301,3118
15688,279,3119
15689,386,3119
15690,240,3119
15691,59,3119
15692,167,3119
15693,210,3119
15694,187,3119
15695,162,3119
15696,284,3119
15697,338,3119
15698,103,3120
15699,320,3120
15700,204,3120
15701,387,3120
15702,117,3120
15703,423,3121
15704,103,3122
15705,287,3122
15706,128,3122
15707,393,3122
15708,31,3122
15709,154,3122
15710,203,3122
15711,344,3122
15712,394,3122
15713,28,3122
15714,174,3123
15715,233,3123
15716,42,3123
15717,55,3123
15718,135,3123
15719,362,3123
15720,387,3123
15721,220,3123
15722,248,3123
15723,131,3123
15724,248,3124
15725,65,3124
15726,352,3124
15727,357,3124
15728,406,3124
15729,423,3124
15730,194,3124
15731,363,3126
15732,50,3127
15733,238,3127
15734,214,3127
15735,423,3127
15736,401,3127
15737,237,3127
15738,388,3127
15739,302,3127
15740,75,3127
15741,80,3128
15742,101,3128
15743,270,3128
15744,53,3128
15745,212,3128
15746,361,3128
15747,63,3128
15748,189,3129
15749,75,3129
15750,287,3129
15751,142,3130
15752,219,3130
15753,34,3130
15754,199,3130
15755,196,3130
15756,384,3130
15757,128,3131
15758,357,3131
15759,38,3131
15760,164,3131
15761,388,3131
15762,452,3131
15763,337,3131
15764,264,3131
15765,427,3133
15766,242,3133
15767,117,3133
15768,207,3133
15769,22,3133
15770,279,3133
15771,323,3133
15772,384,3133
15773,62,3134
15774,129,3135
15775,219,3135
15776,214,3135
15777,197,3135
15778,101,3135
15779,416,3135
15780,189,3135
15781,162,3135
15782,29,3135
15783,112,3135
15784,287,3136
15785,375,3136
15786,199,3136
15787,200,3136
15788,452,3136
15789,69,3137
15790,168,3137
15791,372,3137
15792,90,3137
15793,337,3138
15794,43,3138
15795,366,3138
15796,179,3138
15797,219,3138
15798,63,3138
15799,70,3138
15800,11,3138
15801,183,3138
15802,108,3138
15803,312,3139
15804,36,3140
15805,338,3141
15806,177,3141
15807,444,3142
15808,364,3142
15809,395,3142
15810,53,3142
15811,1,3143
15812,361,3143
15813,271,3143
15814,31,3143
15815,256,3143
15816,439,3143
15817,169,3143
15818,184,3143
15819,76,3143
15820,174,3144
15821,34,3144
15822,187,3145
15823,389,3146
15824,116,3146
15825,197,3146
15826,446,3147
15827,220,3147
15828,387,3147
15829,276,3147
15830,131,3147
15831,130,3148
15832,1,3149
15833,54,3149
15834,215,3149
15835,323,3149
15836,191,3149
15837,15,3149
15838,202,3149
15839,320,3149
15840,415,3149
15841,24,3151
15842,190,3151
15843,318,3151
15844,61,3151
15845,66,3151
15846,131,3151
15847,143,3151
15848,286,3151
15849,406,3152
15850,25,3152
15851,363,3152
15852,447,3152
15853,168,3152
15854,247,3152
15855,427,3152
15856,108,3152
15857,418,3152
15858,312,3153
15859,128,3153
15860,452,3153
15861,18,3154
15862,189,3155
15863,289,3155
15864,105,3155
15865,204,3155
15866,256,3155
15867,206,3155
15868,184,3155
15869,330,3155
15870,361,3155
15871,58,3156
15872,384,3156
15873,416,3156
15874,200,3156
15875,207,3156
15876,274,3156
15877,45,3156
15878,338,3156
15879,189,3156
15880,447,3157
15881,136,3157
15882,4,3157
15883,46,3157
15884,190,3157
15885,40,3157
15886,226,3157
15887,114,3157
15888,54,3157
15889,399,3157
15890,317,3158
15891,214,3158
15892,116,3158
15893,228,3158
15894,203,3158
15895,73,3159
15896,86,3159
15897,168,3159
15898,298,3159
15899,395,3159
15900,175,3160
15901,232,3160
15902,351,3160
15903,206,3160
15904,70,3160
15905,446,3161
15906,149,3161
15907,203,3161
15908,356,3162
15909,156,3162
15910,232,3162
15911,228,3162
15912,357,3162
15913,200,3163
15914,319,3163
15915,344,3163
15916,274,3163
15917,191,3163
15918,364,3164
15919,270,3164
15920,237,3164
15921,303,3165
15922,62,3165
15923,362,3165
15924,83,3165
15925,29,3165
15926,364,3165
15927,115,3165
15928,378,3166
15929,364,3166
15930,36,3166
15931,301,3166
15932,403,3166
15933,38,3166
15934,230,3166
15935,209,3167
15936,106,3167
15937,418,3167
15938,116,3168
15939,26,3168
15940,9,3168
15941,46,3168
15942,194,3168
15943,78,3168
15944,58,3168
15945,122,3168
15946,454,3168
15947,66,3169
15948,301,3169
15949,180,3169
15950,155,3169
15951,59,3169
15952,62,3169
15953,302,3170
15954,184,3170
15955,319,3171
15956,204,3172
15957,440,3172
15958,230,3172
15959,453,3172
15960,189,3172
15961,90,3173
15962,189,3173
15963,113,3173
15964,202,3173
15965,453,3173
15966,446,3173
15967,318,3173
15968,196,3173
15969,2,3173
15970,394,3174
15971,155,3174
15972,206,3174
15973,444,3174
15974,31,3174
15975,324,3175
15976,128,3175
15977,317,3175
15978,363,3175
15979,242,3175
15980,400,3176
15981,155,3176
15982,228,3176
15983,385,3176
15984,427,3177
15985,396,3177
15986,205,3177
15987,287,3178
15988,418,3178
15989,31,3178
15990,126,3178
15991,137,3178
15992,338,3178
15993,156,3178
15994,270,3178
15995,202,3178
15996,352,3178
15997,299,3179
15998,245,3179
15999,108,3179
16000,29,3179
16001,232,3179
16002,284,3179
16003,344,3179
16004,447,3179
16005,178,3179
16006,233,3179
16007,126,3180
16008,129,3181
16009,207,3181
16010,9,3181
16011,135,3181
16012,279,3181
16013,45,3181
16014,106,3181
16015,253,3181
16016,83,3181
16017,178,3181
16018,125,3182
16019,199,3182
16020,4,3183
16021,24,3183
16022,439,3184
16023,243,3184
16024,318,3184
16025,80,3185
16026,406,3185
16027,340,3185
16028,62,3185
16029,285,3185
16030,158,3185
16031,85,3186
16032,416,3186
16033,401,3186
16034,94,3186
16035,180,3186
16036,126,3186
16037,54,3186
16038,393,3187
16039,184,3188
16040,418,3188
16041,333,3188
16042,301,3188
16043,117,3188
16044,351,3188
16045,410,3188
16046,137,3188
16047,229,3188
16048,43,3190
16049,223,3190
16050,18,3190
16051,270,3190
16052,312,3191
16053,255,3191
16054,122,3191
16055,425,3191
16056,248,3191
16057,137,3191
16058,439,3191
16059,123,3191
16060,340,3191
16061,176,3192
16062,265,3192
16063,256,3192
16064,177,3193
16065,2,3193
16066,43,3193
16067,396,3193
16068,32,3193
16069,425,3193
16070,115,3193
16071,22,3193
16072,394,3193
16073,289,3193
16074,174,3194
16075,246,3194
16076,250,3195
16077,58,3195
16078,316,3195
16079,129,3195
16080,199,3195
16081,279,3195
16082,245,3195
16083,55,3195
16084,296,3195
16085,206,3195
16086,9,3196
16087,206,3196
16088,243,3196
16089,6,3196
16090,38,3196
16091,209,3196
16092,220,3196
16093,76,3196
16094,46,3197
16095,319,3197
16096,233,3197
16097,4,3197
16098,453,3197
16099,237,3197
16100,68,3198
16101,101,3198
16102,206,3198
16103,375,3198
16104,38,3198
16105,158,3198
16106,125,3198
16107,285,3198
16108,237,3199
16109,447,3199
16110,214,3199
16111,247,3199
16112,76,3199
16113,253,3199
16114,38,3199
16115,286,3199
16116,10,3199
16117,158,3200
16118,296,3200
16119,402,3200
16120,8,3200
16121,179,3200
16122,205,3200
16123,222,3200
16124,6,3200
16125,351,3202
16126,427,3202
16127,176,3202
16128,209,3202
16129,114,3203
16130,68,3203
16131,298,3203
16132,364,3203
16133,21,3203
16134,387,3203
16135,123,3203
16136,344,3204
16137,184,3204
16138,323,3204
16139,416,3204
16140,103,3205
16141,232,3205
16142,155,3205
16143,156,3205
16144,447,3205
16145,361,3205
16146,264,3208
16147,287,3208
16148,26,3208
16149,378,3208
16150,168,3208
16151,454,3208
16152,342,3208
16153,440,3208
16154,202,3208
16155,125,3209
16156,174,3209
16157,378,3209
16158,370,3209
16159,24,3210
16160,289,3210
16161,115,3210
16162,311,3210
16163,31,3210
16164,366,3211
16165,196,3211
16166,418,3211
16167,70,3213
16168,203,3213
16169,298,3213
16170,325,3213
16171,296,3213
16172,108,3213
16173,174,3214
16174,304,3214
16175,29,3214
16176,183,3214
16177,93,3214
16178,105,3215
16179,340,3215
16180,394,3215
16181,356,3215
16182,93,3215
16183,173,3215
16184,207,3215
16185,136,3215
16186,237,3215
16187,453,3215
16188,154,3216
16189,400,3216
16190,324,3216
16191,347,3216
16192,289,3216
16193,264,3216
16194,317,3217
16195,126,3217
16196,250,3217
16197,164,3217
16198,117,3217
16199,439,3218
16200,90,3218
16201,425,3218
16202,65,3218
16203,18,3218
16204,136,3218
16205,312,3219
16206,122,3219
16207,117,3220
16208,173,3220
16209,401,3220
16210,10,3220
16211,439,3220
16212,86,3220
16213,246,3220
16214,40,3220
16215,171,3220
16216,129,3220
16217,269,3221
16218,418,3222
16219,176,3222
16220,402,3222
16221,32,3222
16222,178,3222
16223,76,3222
16224,124,3222
16225,237,3222
16226,228,3223
16227,169,3223
16228,289,3224
16229,24,3224
16230,351,3224
16231,29,3224
16232,452,3224
16233,123,3224
16234,173,3224
16235,440,3224
16236,324,3224
16237,210,3224
16238,454,3225
16239,194,3225
16240,114,3225
16241,53,3225
16242,372,3225
16243,214,3225
16244,444,3225
16245,72,3226
16246,80,3226
16247,287,3226
16248,115,3226
16249,189,3226
16250,18,3226
16251,103,3226
16252,318,3226
16253,449,3227
16254,126,3227
16255,49,3227
16256,298,3227
16257,250,3227
16258,45,3229
16259,418,3229
16260,130,3229
16261,62,3229
16262,248,3229
16263,388,3229
16264,219,3229
16265,10,3229
16266,379,3229
16267,333,3230
16268,226,3230
16269,143,3230
16270,423,3230
16271,123,3230
16272,333,3231
16273,180,3231
16274,446,3231
16275,25,3231
16276,177,3232
16277,1,3232
16278,24,3233
16279,385,3233
16280,352,3233
16281,248,3233
16282,128,3234
16283,80,3234
16284,38,3235
16285,143,3235
16286,247,3236
16287,226,3236
16288,233,3236
16289,215,3236
16290,62,3236
16291,26,3237
16292,124,3237
16293,171,3237
16294,143,3237
16295,302,3237
16296,344,3237
16297,76,3237
16298,352,3237
16299,226,3238
16300,162,3238
16301,393,3238
16302,58,3239
16303,24,3239
16304,316,3239
16305,77,3239
16306,285,3239
16307,9,3240
16308,155,3241
16309,410,3241
16310,93,3241
16311,337,3241
16312,283,3241
16313,347,3241
16314,317,3242
16315,94,3242
16316,9,3242
16317,316,3242
16318,61,3242
16319,242,3243
16320,94,3243
16321,287,3243
16322,401,3243
16323,300,3243
16324,324,3244
16325,78,3245
16326,128,3245
16327,34,3245
16328,24,3245
16329,240,3246
16330,25,3246
16331,416,3246
16332,344,3246
16333,8,3246
16334,246,3246
16335,168,3246
16336,200,3246
16337,323,3247
16338,274,3247
16339,416,3247
16340,164,3247
16341,351,3247
16342,269,3247
16343,220,3247
16344,45,3248
16345,283,3248
16346,202,3248
16347,351,3248
16348,230,3248
16349,276,3248
16350,417,3248
16351,270,3248
16352,230,3249
16353,379,3250
16354,59,3250
16355,440,3250
16356,454,3250
16357,151,3251
16358,38,3251
16359,400,3252
16360,38,3252
16361,331,3252
16362,228,3252
16363,32,3252
16364,215,3253
16365,283,3253
16366,453,3253
16367,219,3253
16368,403,3254
16369,24,3254
16370,174,3254
16371,169,3254
16372,131,3254
16373,86,3254
16374,286,3254
16375,141,3255
16376,142,3255
16377,332,3255
16378,323,3255
16379,110,3255
16380,94,3255
16381,333,3255
16382,286,3255
16383,318,3255
16384,401,3256
16385,38,3256
16386,205,3256
16387,347,3256
16388,162,3257
16389,311,3257
16390,209,3257
16391,78,3257
16392,22,3259
16393,167,3259
16394,56,3259
16395,344,3259
16396,180,3259
16397,257,3259
16398,54,3260
16399,112,3260
16400,284,3261
16401,248,3261
16402,362,3261
16403,80,3261
16404,237,3262
16405,444,3262
16406,258,3262
16407,53,3263
16408,214,3263
16409,212,3263
16410,197,3264
16411,401,3264
16412,263,3264
16413,45,3264
16414,191,3264
16415,204,3265
16416,34,3265
16417,222,3266
16418,26,3266
16419,210,3266
16420,360,3266
16421,89,3266
16422,285,3266
16423,347,3266
16424,54,3266
16425,66,3266
16426,340,3267
16427,330,3267
16428,226,3267
16429,191,3267
16430,43,3267
16431,271,3267
16432,149,3268
16433,403,3268
16434,332,3268
16435,191,3268
16436,222,3268
16437,393,3268
16438,269,3268
16439,24,3268
16440,396,3269
16441,62,3269
16442,246,3269
16443,222,3269
16444,332,3269
16445,207,3269
16446,332,3270
16447,209,3270
16448,401,3270
16449,342,3270
16450,61,3270
16451,404,3270
16452,388,3270
16453,238,3270
16454,303,3270
16455,344,3270
16456,75,3272
16457,388,3272
16458,404,3273
16459,175,3273
16460,362,3273
16461,248,3273
16462,449,3273
16463,276,3273
16464,312,3273
16465,90,3273
16466,76,3273
16467,159,3274
16468,338,3275
16469,58,3275
16470,70,3275
16471,415,3275
16472,258,3275
16473,449,3275
16474,6,3276
16475,298,3276
16476,151,3276
16477,256,3277
16478,70,3277
16479,185,3277
16480,4,3277
16481,214,3277
16482,286,3277
16483,297,3277
16484,167,3277
16485,77,3278
16486,83,3279
16487,36,3279
16488,159,3279
16489,416,3279
16490,90,3279
16491,135,3280
16492,54,3281
16493,177,3281
16494,128,3281
16495,76,3281
16496,240,3281
16497,156,3282
16498,167,3282
16499,361,3282
16500,189,3282
16501,364,3282
16502,141,3283
16503,42,3283
16504,401,3283
16505,65,3284
16506,72,3285
16507,446,3285
16508,250,3285
16509,77,3285
16510,50,3285
16511,34,3285
16512,32,3285
16513,242,3285
16514,219,3285
16515,168,3286
16516,68,3286
16517,425,3286
16518,124,3286
16519,50,3286
16520,331,3286
16521,396,3286
16522,289,3286
16523,209,3287
16524,125,3287
16525,77,3287
16526,362,3287
16527,338,3287
16528,28,3287
16529,162,3287
16530,164,3288
16531,403,3288
16532,248,3289
16533,11,3289
16534,34,3289
16535,164,3289
16536,73,3289
16537,137,3289
16538,276,3289
16539,319,3289
16540,189,3289
16541,337,3289
16542,378,3290
16543,126,3290
16544,9,3291
16545,265,3291
16546,180,3291
16547,246,3292
16548,250,3292
16549,54,3292
16550,300,3292
16551,151,3292
16552,8,3292
16553,238,3292
16554,169,3292
16555,179,3293
16556,173,3293
16557,74,3293
16558,136,3294
16559,287,3294
16560,115,3294
16561,378,3294
16562,303,3294
16563,179,3294
16564,332,3294
16565,169,3294
16566,302,3294
16567,410,3294
16568,317,3295
16569,220,3295
16570,364,3295
16571,141,3295
16572,29,3295
16573,206,3296
16574,337,3296
16575,300,3296
16576,36,3296
16577,312,3296
16578,197,3296
16579,285,3296
16580,190,3297
16581,89,3297
16582,356,3297
16583,168,3297
16584,400,3298
16585,300,3298
16586,1,3299
16587,8,3299
16588,387,3300
16589,55,3300
16590,26,3300
16591,393,3300
16592,68,3300
16593,185,3300
16594,323,3300
16595,240,3301
16596,444,3301
16597,265,3301
16598,171,3301
16599,62,3301
16600,195,3301
16601,85,3301
16602,174,3301
16603,100,3301
16604,232,3302
16605,167,3302
16606,229,3302
16607,54,3302
16608,344,3302
16609,230,3302
16610,22,3302
16611,257,3303
16612,300,3303
16613,312,3303
16614,68,3304
16615,372,3304
16616,168,3304
16617,258,3304
16618,220,3304
16619,342,3304
16620,32,3304
16621,26,3305
16622,76,3305
16623,106,3305
16624,36,3305
16625,178,3305
16626,49,3305
16627,356,3306
16628,317,3306
16629,180,3306
16630,178,3306
16631,363,3306
16632,284,3307
16633,205,3307
16634,370,3307
16635,233,3307
16636,113,3307
16637,299,3307
16638,318,3308
16639,196,3308
16640,363,3309
16641,89,3309
16642,124,3309
16643,207,3309
16644,370,3309
16645,401,3309
16646,347,3310
16647,265,3310
16648,388,3310
16649,400,3310
16650,303,3310
16651,439,3310
16652,317,3310
16653,360,3310
16654,202,3312
16655,331,3312
16656,131,3312
16657,179,3312
16658,69,3312
16659,317,3313
16660,164,3313
16661,11,3313
16662,361,3313
16663,50,3313
16664,215,3313
16665,26,3314
16666,11,3315
16667,366,3315
16668,34,3316
16669,323,3316
16670,330,3316
16671,162,3316
16672,105,3316
16673,22,3316
16674,210,3316
16675,322,3316
16676,11,3316
16677,62,3316
16678,379,3317
16679,54,3317
16680,263,3317
16681,202,3317
16682,62,3318
16683,36,3318
16684,453,3318
16685,425,3318
16686,108,3318
16687,180,3318
16688,105,3319
16689,187,3319
16690,330,3319
16691,115,3319
16692,258,3319
16693,446,3320
16694,285,3320
16695,189,3320
16696,245,3320
16697,204,3321
16698,101,3321
16699,400,3321
16700,271,3321
16701,278,3321
16702,210,3321
16703,185,3323
16704,2,3323
16705,63,3323
16706,8,3323
16707,300,3323
16708,53,3323
16709,101,3323
16710,447,3324
16711,112,3324
16712,230,3325
16713,406,3325
16714,360,3325
16715,324,3325
16716,177,3325
16717,352,3325
16718,149,3325
16719,65,3326
16720,50,3326
16721,279,3328
16722,240,3328
16723,93,3328
16724,177,3328
16725,77,3328
16726,387,3328
16727,158,3328
16728,372,3329
16729,158,3330
16730,159,3330
16731,325,3330
16732,271,3330
16733,403,3331
16734,226,3332
16735,123,3332
16736,212,3332
16737,36,3332
16738,285,3332
16739,70,3333
16740,232,3333
16741,296,3333
16742,58,3334
16743,90,3334
16744,55,3334
16745,444,3334
16746,384,3334
16747,264,3334
16748,59,3334
16749,301,3334
16750,128,3335
16751,183,3337
16752,388,3337
16753,93,3337
16754,284,3337
16755,55,3337
16756,283,3337
16757,304,3337
16758,129,3337
16759,279,3337
16760,342,3338
16761,322,3338
16762,440,3338
16763,191,3338
16764,125,3338
16765,366,3338
16766,210,3338
16767,70,3338
16768,75,3338
16769,185,3339
16770,100,3339
16771,370,3339
16772,4,3339
16773,159,3339
16774,284,3339
16775,274,3339
16776,68,3339
16777,384,3340
16778,175,3340
16779,312,3340
16780,149,3340
16781,322,3340
16782,105,3340
16783,15,3340
16784,126,3340
16785,265,3341
16786,90,3341
16787,22,3341
16788,302,3341
16789,183,3341
16790,59,3341
16791,233,3341
16792,66,3343
16793,286,3343
16794,168,3343
16795,229,3343
16796,243,3343
16797,171,3343
16798,25,3343
16799,344,3343
16800,200,3343
16801,29,3343
16802,311,3344
16803,125,3344
16804,449,3344
16805,70,3344
16806,131,3344
16807,103,3344
16808,25,3344
16809,416,3344
16810,416,3345
16811,322,3345
16812,393,3345
16813,32,3345
16814,423,3345
16815,195,3345
16816,372,3345
16817,209,3345
16818,240,3345
16819,387,3345
16820,115,3346
16821,194,3346
16822,356,3346
16823,345,3346
16824,105,3346
16825,425,3346
16826,384,3347
16827,167,3348
16828,189,3348
16829,332,3348
16830,396,3348
16831,222,3348
16832,317,3349
16833,366,3349
16834,215,3349
16835,296,3350
16836,65,3350
16837,372,3350
16838,322,3351
16839,302,3351
16840,189,3351
16841,245,3351
16842,206,3351
16843,279,3351
16844,317,3351
16845,289,3353
16846,263,3353
16847,185,3353
16848,361,3353
16849,187,3354
16850,384,3354
16851,73,3354
16852,312,3355
16853,342,3355
16854,271,3355
16855,446,3355
16856,43,3355
16857,300,3355
16858,444,3355
16859,173,3355
16860,248,3355
16861,76,3356
16862,324,3356
16863,195,3356
16864,174,3356
16865,149,3356
16866,126,3356
16867,248,3356
16868,360,3356
16869,370,3356
16870,103,3356
16871,76,3357
16872,58,3357
16873,452,3357
16874,191,3357
16875,250,3357
16876,62,3358
16877,105,3358
16878,115,3358
16879,25,3358
16880,194,3358
16881,185,3358
16882,318,3358
16883,204,3359
16884,65,3359
16885,230,3359
16886,297,3359
16887,300,3359
16888,399,3360
16889,151,3360
16890,2,3361
16891,439,3361
16892,6,3361
16893,417,3363
16894,194,3363
16895,68,3363
16896,361,3363
16897,135,3363
16898,62,3363
16899,191,3363
16900,136,3364
16901,301,3364
16902,190,3364
16903,62,3364
16904,142,3365
16905,394,3365
16906,196,3365
16907,114,3365
16908,276,3366
16909,264,3366
16910,40,3368
16911,212,3369
16912,32,3369
16913,22,3369
16914,212,3370
16915,167,3370
16916,162,3370
16917,164,3370
16918,360,3370
16919,85,3370
16920,40,3370
16921,265,3371
16922,372,3371
16923,417,3371
16924,122,3371
16925,274,3371
16926,177,3371
16927,318,3371
16928,108,3371
16929,270,3372
16930,444,3372
16931,344,3373
16932,239,3374
16933,240,3374
16934,297,3374
16935,378,3375
16936,114,3375
16937,403,3375
16938,199,3375
16939,449,3375
16940,68,3375
16941,364,3375
16942,2,3375
16943,247,3375
16944,149,3375
16945,219,3376
16946,168,3376
16947,401,3376
16948,429,3376
16949,36,3376
16950,89,3376
16951,263,3376
16952,296,3376
16953,180,3376
16954,317,3377
16955,149,3377
16956,342,3378
16957,123,3378
16958,151,3378
16959,40,3378
16960,207,3379
16961,169,3379
16962,415,3379
16963,156,3379
16964,175,3379
16965,325,3379
16966,413,3379
16967,124,3380
16968,250,3380
16969,229,3380
16970,286,3380
16971,128,3380
16972,319,3380
16973,304,3380
16974,361,3381
16975,263,3381
16976,247,3381
16977,6,3381
16978,301,3382
16979,276,3382
16980,245,3382
16981,207,3382
16982,449,3383
16983,402,3383
16984,202,3383
16985,444,3383
16986,36,3383
16987,73,3383
16988,117,3385
16989,125,3385
16990,247,3385
16991,68,3386
16992,296,3386
16993,206,3386
16994,223,3386
16995,253,3386
16996,440,3386
16997,245,3386
16998,384,3386
16999,331,3386
17000,311,3386
17001,106,3387
17002,300,3387
17003,200,3387
17004,24,3387
17005,112,3388
17006,264,3388
17007,135,3388
17008,178,3388
17009,362,3388
17010,356,3389
17011,362,3389
17012,370,3389
17013,263,3389
17014,214,3389
17015,385,3389
17016,10,3389
17017,345,3390
17018,417,3390
17019,26,3391
